id,article_id,model_name,publication_date,source_file,impact_index,location,classification,severity,confidence,evidence,recency_in_months,geocoded_latitude,geocoded_longitude,geocoded_display_name,geocoded_place_type,geocoded_place_level,geocoded_is_broad,geocoded_country_code,geocoded_osm_id,geocoded_boundingbox,geocoded_place_rank,geocoded_is_low_quality,nuts_level,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts_match_distance_m,source_nuts_level,mention_weight
NEWS_2020_016914,,gemini/gemini-3.5-flash,2020-06-03,Waterbergingen verkeerd aangelegd.DOCX,0,Zundert,Crop Failure & Yield Reduction,2,0.8,terwijl het in 2018 pas in augustus zo droog was dat de landbouw er behoorlijk wat problemen van ondervond.,0,51.4858784,4.6542458,"Zundert, Noord-Brabant, Nederland",municipality,city,False,nl,2078298,51.4220144|51.5497985|4.5298965|4.7440598,55,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016914,,gemini/gemini-3.5-flash,2020-06-03,Waterbergingen verkeerd aangelegd.DOCX,0,Zundert,Agricultural Economic Loss,2,0.8,terwijl het in 2018 pas in augustus zo droog was dat de landbouw er behoorlijk wat problemen van ondervond.,0,51.4858784,4.6542458,"Zundert, Noord-Brabant, Nederland",municipality,city,False,nl,2078298,51.4220144|51.5497985|4.5298965|4.7440598,55,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016914,,gemini/gemini-3.5-flash,2020-06-03,Waterbergingen verkeerd aangelegd.DOCX,0,Zundert,Livestock Stress & Mortality,2,0.7,"Van Tilburg sprak namens de Zundertse boomkwekers, aarbeientelers en veetelers de politiek toe.",0,51.4858784,4.6542458,"Zundert, Noord-Brabant, Nederland",municipality,city,False,nl,2078298,51.4220144|51.5497985|4.5298965|4.7440598,55,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016915,,gemini/gemini-3.5-flash,2020-06-02,Waterkraan begint te haperen(2).DOCX,0,Gelderland en Overijssel,Water Supply & Sanitation Issues,2,1.0,In Gelderland en Overijssel komt op een flink aantal plekken minder water uit de kraan.,0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016915,,gemini/gemini-3.5-flash,2020-06-02,Waterkraan begint te haperen(2).DOCX,0,Gelderland en Overijssel,Water Use Restrictions,1,1.0,"Geen zwembadjes vullen, de tuin niet sproeien en zo kort mogelijk douchen. Ook het gebruik van de wasmachine en het wassen van de auto moeten even wachten, meldt Vitens.",0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016915,,gemini/gemini-3.5-flash,2020-06-02,Waterkraan begint te haperen(2).DOCX,1,"de omgeving van Barneveld, in de Achterhoek en in Twente",Groundwater Depletion,2,1.0,De grondwaterstand is daar buitengewoon laag,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016915,,gemini/gemini-3.5-flash,2020-06-02,Waterkraan begint te haperen(2).DOCX,1,"de omgeving van Barneveld, in de Achterhoek en in Twente",Reservoir & Surface Water Shortage,2,1.0,terwijl het waterpeil in de grote rivieren ook laag staat.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016917,,gemini/gemini-3.5-flash,2020-06-02,"Waterkraan hapert, zwembadjes slurpen drinkwater op(10).DOCX",0,Gelderland en Overijssel,Water Supply & Sanitation Issues,2,1.0,In Gelderland en Overijssel komt op een flink aantal plekken minder water uit de kraan.,0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016917,,gemini/gemini-3.5-flash,2020-06-02,"Waterkraan hapert, zwembadjes slurpen drinkwater op(10).DOCX",0,Gelderland en Overijssel,Water Use Restrictions,1,0.9,"waterbedrijf Vitens, dat de klanten dringend oproept zuinig om te springen met het drinkwater. Geen zwembadjes vullen, de tuin niet sproeien en zo kort mogelijk douchen.",0,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016917,,gemini/gemini-3.5-flash,2020-06-02,"Waterkraan hapert, zwembadjes slurpen drinkwater op(10).DOCX",1,"Barneveld, in de Achterhoek en in Twente",Groundwater Depletion,2,1.0,De grondwaterstand is daar buitengewoon laag,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016917,,gemini/gemini-3.5-flash,2020-06-02,"Waterkraan hapert, zwembadjes slurpen drinkwater op(10).DOCX",1,"Barneveld, in de Achterhoek en in Twente",Reservoir & Surface Water Shortage,2,1.0,terwijl het waterpeil in de grote rivieren ook laag staat.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016929,,gemini/gemini-3.5-flash,2020-06-03,Waterpompen.DOCX,0,Nederland,Groundwater Depletion,2,0.9,"De droogte in Nederland, nu al voor het derde jaar op rij, plaatst de waterpomp ook hier in de schijnwerpers. En inderdaad, ook hier neemt de grondwateronttrekking toe.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016929,,gemini/gemini-3.5-flash,2020-06-03,Waterpompen.DOCX,1,Drents-Friese Wold,Freshwater Ecosystem Degradation,2,0.9,In het Drents-Friese Wold zagen ze flora en fauna verkommeren,12,52.9063325,6.2469995,"Drents-Friese Wold, Doldersum, Westerveld, Drenthe, Nederland",national_park,other,False,nl,2746167,52.8595307|52.9531245|6.2200322|6.3856908,50,False,nuts3,NL13,Drenthe,NL133,Zuidwest-Drenthe,0,nuts3,1.0
NEWS_2020_016930,,gemini/gemini-3.5-flash,2020-06-23,Waterschaamte.DOCX,0,Gelderland en Overijssel,Water Supply & Sanitation Issues,1,0.9,waarschuwde in mei al dat in Gelderland en Overijssel minder water uit de kraan kwam.,1,52.2066023,6.8816996,"Gelderlandstraat, Wethouder Beversstraat, Boswinkel, Enschede, Overijssel, Nederland, 7543 EN, Nederland",highway,other,False,nl,677662627,52.2065523|52.2066523|6.8816496|6.8817496,50,False,nuts3,NL21,Overijssel,NL213,Twente,0,nuts3,1.0
NEWS_2020_016930,,gemini/gemini-3.5-flash,2020-06-23,Waterschaamte.DOCX,1,Peel in Brabant,Wildfire Occurrence,3,1.0,Op de Peel in Brabant veroorzaakte de droogte vorig jaar de grootste veenbrand ooit,12,51.3041270,5.5894592,"Mountainbike in de Peel/Kempen, Van Hornelaan, Cranendonck, Soerendonk, Cranendonck, Noord-Brabant, Nederland, 6027 RK, Nederland",information,other,False,nl,11020589993,51.3040770|51.3041770|5.5894092|5.5895092,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016930,,gemini/gemini-3.5-flash,2020-06-23,Waterschaamte.DOCX,1,Peel in Brabant,Water Use Restrictions,2,1.0,en de boeren hier kregen al eens een sproeiverbod.,12,51.3041270,5.5894592,"Mountainbike in de Peel/Kempen, Van Hornelaan, Cranendonck, Soerendonk, Cranendonck, Noord-Brabant, Nederland, 6027 RK, Nederland",information,other,False,nl,11020589993,51.3040770|51.3041770|5.5894092|5.5895092,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL211,Noord-Overijssel,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL212,Zuidwest-Overijssel,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL213,Twente,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL225,Achterhoek,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL226,Arnhem/Nijmegen,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL224,Zuidwest-Gelderland,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL221,Veluwe,,macro,0.125
NEWS_2020_016931,,gemini/gemini-3.5-flash,2020-06-09,Waterschap hoopt op Duitse hulp bij strijd tegen droogte.DOCX,0,Oost-Nederland,Reservoir & Surface Water Shortage,2,0.85,"We hebben prachtige overeenkomsten met Duitsland over hoogwater, maar over laagwater hebben wij helemaal niets afgesproken.",0,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL230,Flevoland,,macro,0.125
NEWS_2020_016932,,gemini/gemini-3.5-flash,2020-06-09,Waterschap Rijn en IJssel stelt onttrekkingsverboden in.DOCX,0,Achterhoek en Liemers,Water Use Restrictions,2,1.0,"Het is dan niet meer toegestaan om water te halen uit de Oude IJssel, beken, sloten en vijvers in onder andere de Achterhoek en Liemers.",0,51.9628369,6.2890112,"Erfgoedcentrum Achterhoek en Liemers, 13, IJsselkade, Iseldoks, Centrum, Doetinchem, Gelderland, Nederland, 7001 AN, Nederland",office,other,False,nl,11091945284,51.9627869|51.9628869|6.2889612|6.2890612,1,True,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016932,,gemini/gemini-3.5-flash,2020-06-09,Waterschap Rijn en IJssel stelt onttrekkingsverboden in.DOCX,0,Achterhoek en Liemers,Reservoir & Surface Water Shortage,2,0.9,Met het instellen van de verboden wil het waterschap het water op peil houden en problemen met de kwaliteit van het oppervlaktewater voorkomen.,0,51.9628369,6.2890112,"Erfgoedcentrum Achterhoek en Liemers, 13, IJsselkade, Iseldoks, Centrum, Doetinchem, Gelderland, Nederland, 7001 AN, Nederland",office,other,False,nl,11091945284,51.9627869|51.9628869|6.2889612|6.2890612,1,True,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016932,,gemini/gemini-3.5-flash,2020-06-09,Waterschap Rijn en IJssel stelt onttrekkingsverboden in.DOCX,1,de Zumpe,Water Use Restrictions,2,1.0,Er mag ook geen grondwater meer opgepompt worden in en om de natuurgebieden de Zumpe (bij Doetinchem) en Stelkampsveld (bij Borculo).,0,51.9592447,6.3237303,"De Zumpe, Doetinchem, Gelderland, Nederland, 7004 GX, Nederland",nature_reserve,other,False,nl,683663531,51.9544920|51.9638941|6.3066995|6.3318302,50,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016932,,gemini/gemini-3.5-flash,2020-06-09,Waterschap Rijn en IJssel stelt onttrekkingsverboden in.DOCX,1,de Zumpe,Freshwater Ecosystem Degradation,2,0.8,schade aan flora en fauna in de twee natuurgebieden als gevolg van de droogte zoveel mogelijk wordt voorkomen.,0,51.9592447,6.3237303,"De Zumpe, Doetinchem, Gelderland, Nederland, 7004 GX, Nederland",nature_reserve,other,False,nl,683663531,51.9544920|51.9638941|6.3066995|6.3318302,50,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016932,,gemini/gemini-3.5-flash,2020-06-09,Waterschap Rijn en IJssel stelt onttrekkingsverboden in.DOCX,2,Stelkampsveld,Water Use Restrictions,2,1.0,Er mag ook geen grondwater meer opgepompt worden in en om de natuurgebieden de Zumpe (bij Doetinchem) en Stelkampsveld (bij Borculo).,0,52.1162578,6.4723450,"Stelkampsveld, Barchem, Lochem, Gelderland, Nederland, 7244 NN, Nederland",nature_reserve,other,False,nl,10566939,52.1105129|52.1221153|6.4638914|6.4825576,50,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016932,,gemini/gemini-3.5-flash,2020-06-09,Waterschap Rijn en IJssel stelt onttrekkingsverboden in.DOCX,2,Stelkampsveld,Freshwater Ecosystem Degradation,2,0.8,schade aan flora en fauna in de twee natuurgebieden als gevolg van de droogte zoveel mogelijk wordt voorkomen.,0,52.1162578,6.4723450,"Stelkampsveld, Barchem, Lochem, Gelderland, Nederland, 7244 NN, Nederland",nature_reserve,other,False,nl,10566939,52.1105129|52.1221153|6.4638914|6.4825576,50,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016934,,gemini/gemini-3.5-flash,2020-05-30,Watertransitie waterschap De Dommel.DOCX,0,waterschap De Dommel,Agricultural Economic Loss,2,0.9,de zomers van 2018 en 2019 (droogte) hebben volgens het dagelijks bestuur de mankementen van het huidige watersysteem blootgelegd en voor veel schade gezorgd in zowel de landbouw,12,51.4530540,5.3443780,"Waterschap De Dommel, Noord-Brabant, Nederland",administrative,other,False,nl,11932295,51.2209094|51.6851446|4.9305778|5.7214193,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016934,,gemini/gemini-3.5-flash,2020-05-30,Watertransitie waterschap De Dommel.DOCX,0,waterschap De Dommel,Freshwater Ecosystem Degradation,2,0.8,"de zomers van 2018 en 2019 (droogte) hebben volgens het dagelijks bestuur de mankementen van het huidige watersysteem blootgelegd en voor veel schade gezorgd in zowel de landbouw, de natuur",12,51.4530540,5.3443780,"Waterschap De Dommel, Noord-Brabant, Nederland",administrative,other,False,nl,11932295,51.2209094|51.6851446|4.9305778|5.7214193,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016934,,gemini/gemini-3.5-flash,2020-05-30,Watertransitie waterschap De Dommel.DOCX,0,waterschap De Dommel,Broader Economic Disruption,2,0.8,"de zomers van 2018 en 2019 (droogte) hebben volgens het dagelijks bestuur de mankementen van het huidige watersysteem blootgelegd en voor veel schade gezorgd in zowel de landbouw, de natuur als het bebouwde gebied.",12,51.4530540,5.3443780,"Waterschap De Dommel, Noord-Brabant, Nederland",administrative,other,False,nl,11932295,51.2209094|51.6851446|4.9305778|5.7214193,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2020_016935,,gemini/gemini-3.5-flash,2020-06-11,Weer bomen van waarde tegen vlakte.DOCX,0,Zutphen,Forest Dieback & Vegetation Stress,2,0.9,"Door twee grote stormen, ziekte en droogte werden er afgelopen jaar 214 bomen omgezaagd. Dit jaar gingen er al 138 tegen de vlakte en staan nog 184 bomen op de nominatie",0,52.1396933,6.1947720,"Zutphen, Gelderland, Nederland",town,city,False,nl,2713974,52.0887330|52.1698013|6.1403870|6.2749853,55,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2020_016936,,gemini/gemini-3.5-flash,2020-06-23,Wie veel kraanwater gebruikt betaalt het minst.DOCX,0,Nederland,Water Supply & Sanitation Issues,1,0.9,nu er in het vanouds waterrijke Nederland een tekort aan leidingwater dreigt.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016936,,gemini/gemini-3.5-flash,2020-06-23,Wie veel kraanwater gebruikt betaalt het minst.DOCX,0,Nederland,Water Supply & Sanitation Issues,1,0.9,"Vitens, waarschuwt voor een lage waterdruk als iedereen tijdens de voorspelde hittegolf later deze week massaal en lang de kraan gaat opendraaien.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016936,,gemini/gemini-3.5-flash,2020-06-23,Wie veel kraanwater gebruikt betaalt het minst.DOCX,0,Nederland,Water Use Restrictions,1,0.9,"Vitens gaat mensen deze week daarom in een publiekscampagne vragen om kort te douchen, geen grote opzetzwembaden te vullen en de tuin alleen te sproeien als het echt nodig is",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2020_016937,,gemini/gemini-3.5-flash,2020-06-05,Wijnkoppel profiteert van klimaatverandering maar is ’s avonds wel vaak te moe voor een drankje.DOCX,0,Erichem,Crop Failure & Yield Reduction,1,0.8,"Problemen met de droogte hebben we niet, vergeleken met bijvoorbeeld de buurman die maïs heeft gezaaid.",0,51.8996898,5.3493029,"Erichem, Buren, Gelderland, Nederland",village,local,False,nl,273882,51.8801807|51.9078340|5.3147509|5.3736129,50,False,nuts3,NL22,Gelderland,NL224,Zuidwest-Gelderland,0,nuts3,1.0
NEWS_2020_016938,,gemini/gemini-3.5-flash,2020-06-17,Wordt Zwolle een oven_.DOCX,0,Zwolle,Heat & Air Quality Health Impacts,2,0.9,De zomers worden steeds warmer met hittestress als gevolg.,0,52.5089759,6.0943765,"Zwolle, Overijssel, Nederland",city,city,False,nl,414720,52.4405307|52.5879404|6.0036191|6.2108108,60,False,nuts3,NL21,Overijssel,NL211,Noord-Overijssel,0,nuts3,1.0
NEWS_2020_016938,,gemini/gemini-3.5-flash,2020-06-17,Wordt Zwolle een oven_.DOCX,0,Zwolle,Water Supply & Sanitation Issues,1,0.8,Verder is het belangrijk om vooral in tijden van droogte zuinig met drinkwater om te gaan.,0,52.5089759,6.0943765,"Zwolle, Overijssel, Nederland",city,city,False,nl,414720,52.4405307|52.5879404|6.0036191|6.2108108,60,False,nuts3,NL21,Overijssel,NL211,Noord-Overijssel,0,nuts3,1.0
NEWS_2020_016939,,gemini/gemini-3.5-flash,2020-06-03,Zelf de droogte aanpakken kan.DOCX,0,België,Groundwater Depletion,2,0.95,Vandaag staat het grootste deel van ons grondwater laag tot zeer laag voor de tijd van het jaar.,0,50.6402809,4.6667145,België / Belgique / Belgien,country,country,True,be,52411,49.4969821|51.5507810|2.3889137|6.4080970,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016939,,gemini/gemini-3.5-flash,2020-06-03,Zelf de droogte aanpakken kan.DOCX,0,België,Water Use Restrictions,2,0.95,"Burgers kregen het advies om zuinig om te springen met water, zelfs met regenwater uit de eigen put. De moestuin en de planten water geven mag nog, het gras sproeien of de auto wassen wordt afgeraden.",0,50.6402809,4.6667145,België / Belgique / Belgien,country,country,True,be,52411,49.4969821|51.5507810|2.3889137|6.4080970,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016939,,gemini/gemini-3.5-flash,2020-06-03,Zelf de droogte aanpakken kan.DOCX,0,België,Reservoir & Surface Water Shortage,2,0.9,Code oranje houdt onder andere in dat water oppompen uit kwetsbare beken en rivieren niet meer mag,0,50.6402809,4.6667145,België / Belgique / Belgien,country,country,True,be,52411,49.4969821|51.5507810|2.3889137|6.4080970,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016939,,gemini/gemini-3.5-flash,2020-06-03,Zelf de droogte aanpakken kan.DOCX,1,IJzer,Inland Waterway Disruption,2,0.95,diepe schepen worden geweerd op onder andere de IJzer.,0,50.9419099,2.6545887,"Yser, Veurne, West-Vlaanderen, Vlaanderen, België / Belgique / Belgien",river,other,False,be,1364262,50.8131509|51.1579502|2.3239397|2.8552095,41,False,non_nl,,,,,,non_nl,1.0
NEWS_2020_016941,,gemini/gemini-3.5-flash,2020-06-06,Zoeken naar water niet zo eenvoudig.DOCX,0,Groningen,Water Supply & Sanitation Issues,2,0.9,Het wordt geconfronteerd met een afname van de operationele reserves ‘tot ver onder het gewenste niveau’. Die reserves zijn nodig om bij een onverwachte toename van de vraag of bij aanhoudende droogte voldoende water te kunnen leveren.,0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL111,Oost-Groningen,,nuts2,0.3333333333333333
NEWS_2020_016941,,gemini/gemini-3.5-flash,2020-06-06,Zoeken naar water niet zo eenvoudig.DOCX,0,Groningen,Water Supply & Sanitation Issues,2,0.9,Het wordt geconfronteerd met een afname van de operationele reserves ‘tot ver onder het gewenste niveau’. Die reserves zijn nodig om bij een onverwachte toename van de vraag of bij aanhoudende droogte voldoende water te kunnen leveren.,0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL112,Delfzijl en omgeving,,nuts2,0.3333333333333333
NEWS_2020_016941,,gemini/gemini-3.5-flash,2020-06-06,Zoeken naar water niet zo eenvoudig.DOCX,0,Groningen,Water Supply & Sanitation Issues,2,0.9,Het wordt geconfronteerd met een afname van de operationele reserves ‘tot ver onder het gewenste niveau’. Die reserves zijn nodig om bij een onverwachte toename van de vraag of bij aanhoudende droogte voldoende water te kunnen leveren.,0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL113,Overig Groningen,,nuts2,0.3333333333333333
NEWS_2020_016941,,gemini/gemini-3.5-flash,2020-06-06,Zoeken naar water niet zo eenvoudig.DOCX,0,Groningen,Groundwater Depletion,2,0.8,In het kurkdroge 2018 ging er meer uit dan er later weer bij kwam.,0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL111,Oost-Groningen,,nuts2,0.3333333333333333
NEWS_2020_016941,,gemini/gemini-3.5-flash,2020-06-06,Zoeken naar water niet zo eenvoudig.DOCX,0,Groningen,Groundwater Depletion,2,0.8,In het kurkdroge 2018 ging er meer uit dan er later weer bij kwam.,0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL112,Delfzijl en omgeving,,nuts2,0.3333333333333333
NEWS_2020_016941,,gemini/gemini-3.5-flash,2020-06-06,Zoeken naar water niet zo eenvoudig.DOCX,0,Groningen,Groundwater Depletion,2,0.8,In het kurkdroge 2018 ging er meer uit dan er later weer bij kwam.,0,53.3439871,6.7651259,"Groningen, Nederland",state,region,True,nl,47826,52.8381961|53.5764233|6.1674318|7.2274985,90,False,nuts3,NL11,Groningen,NL113,Overig Groningen,,nuts2,0.3333333333333333
NEWS_2020_016942,,gemini/gemini-3.5-flash,2020-06-22,Zomer begint met hete week Natuur én nachtrust in gevaar bij hittegolf.DOCX,0,"Gelderland, Brabant en Limburg",Groundwater Depletion,2,1.0,"Het grondwater is vooral laag op de hoge zandgronden, zoals in Gelderland, Brabant en Limburg",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016942,,gemini/gemini-3.5-flash,2020-06-22,Zomer begint met hete week Natuur én nachtrust in gevaar bij hittegolf.DOCX,0,"Gelderland, Brabant en Limburg",Water Use Restrictions,2,1.0,Daarom gelden daar in sommige delen nog altijd sproeiverboden.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016942,,gemini/gemini-3.5-flash,2020-06-22,Zomer begint met hete week Natuur én nachtrust in gevaar bij hittegolf.DOCX,0,"Gelderland, Brabant en Limburg",Wildfire Risk Increase,2,1.0,"Het is bovendien nog altijd behoorlijk droog, wat een risico op natuurbranden met zich meebrengt. Met name in Zuid-Limburg en het noordoosten van Brabant is de kans daarop reëel",0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016943,,gemini/gemini-3.5-flash,2020-06-04,Zorgen om dorstige egels_ al meerdere diertjes verdronken(2).DOCX,0,Vianen en omstreken,Freshwater Ecosystem Degradation,2,0.9,Door de droogte worden veel vaker dan anders drenkelingen gevonden door de dierenambulance. De dieren komen in de problemen als zij bij de sloot water gaan drinken en er vervolgens invallen.,0,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2020_016943,,gemini/gemini-3.5-flash,2020-06-04,Zorgen om dorstige egels_ al meerdere diertjes verdronken(2).DOCX,0,Vianen en omstreken,Freshwater Ecosystem Degradation,2,0.9,Door de droogte kunnen de egels ook minder slakken en wormen vinden.,0,,,,,,,,,,,,none,,,,,,none,1.0
